,Submission id,Participant id,Status_x,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Religious affiliation,Participation in regular religious activities,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,StartDate,EndDate,Status_y,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q34,1.1,1.2,1.3,Q33,4.1,4.2,8.1,8.2,5.1,5.2,6.1,6.2,7.1,7.2,3.1,3.2,10.1,10.2,9.1,9.2,PROLIFIC_PID
153,678626d9cc4f312c17fd6718,66d18a9544c8d1ea0ac59532,AWAITING REVIEW,Not Applicable,2025-01-14T08:57:15.510000Z,2025-01-14T09:01:16.783000Z,,2025-01-14T09:01:17.316410Z,242,NOCODE,12,Islam,Yes. Both public and private,"English, Hindi",26,Male,Asian,Qatar,Italy,India,English,Yes,Unemployed (and job seeking),1/14/2025 3:57,1/14/2025 4:00,IP Address,93.66.99.147,100,164,TRUE,1/14/2025 4:00,R_2rTG8w5qSFMLkoQ,,,,,45.4722,9.1922,anonymous,ZH-T,66d18a9544c8d1ea0ac59532,strongly believe,graduate school (postgraduate),Once a week,Yes,may decrease,very likely to increase,remain the same,very likely to increase,may decrease,very likely to increase,definitely increase,definitely increase,will definitely increase,definitely increase,definitely increase,very likely to increase,definitely increase,very likely to increase,may decrease,very likely to increase,66d18a9544c8d1ea0ac59532
154,6786270e9c26bc394d6dbdef,673e4e5a3fc882fe6191cde3,AWAITING REVIEW,Not Applicable,2025-01-14T08:58:03.671000Z,2025-01-14T09:07:52.800000Z,,2025-01-14T09:07:53.421535Z,590,NOCODE,89,Islam,Yes. Both public and private,English,32,Male,White,United States,United States,United States,English,No,Full-Time,1/14/2025 3:58,1/14/2025 4:06,IP Address,107.77.216.26,100,491,TRUE,1/14/2025 4:06,R_7oYOt5C9TCkACnf,,,,,28.6344,-81.6221,anonymous,ZH-T,673e4e5a3fc882fe6191cde3,strongly believe,graduate school (postgraduate),Daily or more,Yes,definitely increase,definitely increase,remain the same,definitely increase,may increase,very likely to increase,definitely increase,definitely increase,will definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,673e4e5a3fc882fe6191cde3
155,6786273dfe6d50fc3cea06ac,674eb1644c600180e2e63890,AWAITING REVIEW,Not Applicable,2025-01-14T08:58:51.301000Z,2025-01-14T09:07:24.685000Z,,2025-01-14T09:07:26.549236Z,514,NOCODE,42,Islam,Yes. Both public and private,English,26,Male,Other,United States,United States,United States,English,Yes,DATA_EXPIRED,1/14/2025 3:58,1/14/2025 4:06,IP Address,192.25.211.15,100,460,TRUE,1/14/2025 4:06,R_6cvUZI6GMzU2jrs,,,,,37.751,-97.822,anonymous,ZH-T,674eb1644c600180e2e63890,strongly believe,graduate school (postgraduate),Once a month,Yes,may decrease,may increase,may increase,may increase,very likely to increase,very likely to decrease,may increase,remain the same,may increase,very likely to increase,remain the same,very likely to increase,very likely to increase,remain the same,very likely to increase,stay the same,674eb1644c600180e2e63890
156,67862741f3d90c7bdc7b8db5,676eec5a51ca999bb2023bad,AWAITING REVIEW,Not Applicable,2025-01-14T08:58:59.601000Z,2025-01-14T09:12:25.516000Z,,2025-01-14T09:12:26.389185Z,806,NOCODE,42,Islam,Yes. Both public and private,English,26,Male,Black,Nigeria,United Kingdom,Nigeria,English,Yes,Part-Time,1/14/2025 3:59,1/14/2025 4:10,IP Address,185.100.170.121,100,678,TRUE,1/14/2025 4:10,R_2ouwpYrOXVat5Ri,,,,,51.5074,-0.1196,anonymous,ZH-T,676eec5a51ca999bb2023bad,strongly believe,graduate school (postgraduate),Daily or more,Yes,remain the same,may increase,remain the same,may increase,remain the same,remain the same,definitely increase,very likely to increase,will definitely increase,very likely to increase,definitely increase,very likely to increase,very likely to increase,very likely to increase,remain the same,may increase,676eec5a51ca999bb2023bad
157,67862775034a4390aa25cc02,67497a37142699ba9bbdbb4c,AWAITING REVIEW,Not Applicable,2025-01-14T08:59:44.074000Z,2025-01-14T09:23:33.173000Z,,2025-01-14T09:23:33.910042Z,1430,If you have any questions or,147,Islam,Yes. Both public and private,"English, Other",25,Male,Black,Nigeria,United States,Nigeria,English,Yes,Part-Time,1/14/2025 4:03,1/14/2025 4:23,IP Address,172.56.176.152,100,1152,TRUE,1/14/2025 4:23,R_5CJYrpz9OpgcqJz,,,,,34.0528,-117.6648,anonymous,ZH-T,67497a37142699ba9bbdbb4c,strongly disbelieve,graduate school (postgraduate),Daily or more,Yes,remain the same,may increase,remain the same,may increase,remain the same,very likely to increase,may increase,very likely to increase,remain the same,may increase,may increase,may increase,remain the same,remain the same,remain the same,may increase,67497a37142699ba9bbdbb4c
158,67862793893ff1917fcdaa15,5fc2a391bd7dc21720d0160a,AWAITING REVIEW,Not Applicable,2025-01-14T09:00:26.777000Z,2025-01-14T09:06:16.214000Z,,2025-01-14T09:06:22.447666Z,350,NOCODE,2211,Islam,Yes. Both public and private,"English, Hindi, Urdu",49,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,1/14/2025 4:00,1/14/2025 4:05,IP Address,31.185.152.30,100,319,TRUE,1/14/2025 4:05,R_2Qcn7NlMryXP7cZ,,,,,53.7037,-1.639,anonymous,ZH-T,5fc2a391bd7dc21720d0160a,strongly believe,high school,Daily or more,Yes,remain the same,very likely to increase,may increase,definitely increase,very likely to increase,definitely increase,definitely increase,definitely increase,will definitely increase,definitely increase,very likely to increase,very likely to increase,remain the same,remain the same,very likely to increase,definitely increase,5fc2a391bd7dc21720d0160a
159,6786283f76f49646c0e13976,673d068e16c0c6604eceb12a,AWAITING REVIEW,Not Applicable,2025-01-14T09:03:02.499000Z,2025-01-14T09:07:01.611000Z,,2025-01-14T09:07:03.213806Z,240,NOCODE,115,Islam,Yes. Both public and private,English,30,Female,Black,Nigeria,United Kingdom,Nigeria,English,Yes,Full-Time,1/14/2025 4:03,1/14/2025 4:06,IP Address,80.192.23.247,100,222,TRUE,1/14/2025 4:06,R_8CNww0bGdhyECiT,,,,,51.141,0.8238,anonymous,ZH-T,673d068e16c0c6604eceb12a,strongly believe,undergraduate (college/University),Daily or more,Yes,definitely increase,definitely increase,definitely increase,very likely to increase,may decrease,may decrease,definitely increase,definitely increase,will definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,may decrease,may increase,673d068e16c0c6604eceb12a
160,678628565f2505aabec7dfd9,6151556ef73ba765c7ff55f6,AWAITING REVIEW,Not Applicable,2025-01-14T09:03:33.588000Z,2025-01-14T09:13:09.416000Z,,2025-01-14T09:13:09.968693Z,576,https://umac.au1.qualtrics.com/jfe/form/SV_56ElYtfO2t9XGlw?PROLIFIC_PID=6151556ef73ba765c7ff55f6&amp;STUDY_ID=6786070e7b8cf8509551bc75&amp;SESSION_ID=678628565f2505aabec7dfd9,2663,Islam,Yes. Both public and private,"English, Urdu",42,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,1/14/2025 4:03,1/14/2025 4:12,IP Address,86.169.56.202,100,545,TRUE,1/14/2025 4:12,R_8ZPtVBU8VQ7h4Ae,,,,,51.5591,-0.2283,anonymous,ZH-T,6151556ef73ba765c7ff55f6,somewhat believe,undergraduate (college/University),2-3 times a year,Yes,remain the same,may increase,remain the same,may increase,remain the same,remain the same,may increase,may increase,may increase,may increase,remain the same,remain the same,remain the same,remain the same,remain the same,may increase,6151556ef73ba765c7ff55f6
161,6786285bcf3a9fcb0de91edd,67768c8aaa8ff1239ed6faf7,AWAITING REVIEW,Not Applicable,2025-01-14T09:03:50.195000Z,2025-01-14T09:11:34.465000Z,,2025-01-14T09:11:35.069908Z,465,NOCODE,14,Islam,Yes. Both public and private,English,33,Male,White,United States,United States,United States,English,No,Full-Time,1/14/2025 4:03,1/14/2025 4:11,IP Address,62.164.248.41,100,433,TRUE,1/14/2025 4:11,R_1C46mdeHpx3d2iS,,,,,37.751,-97.822,anonymous,ZH-T,67768c8aaa8ff1239ed6faf7,strongly believe,graduate school (postgraduate),Once a week,Yes,very likely to decrease,very likely to decrease,remain the same,remain the same,very likely to decrease,may decrease,may increase,may increase,very likely to increase,may increase,very likely to increase,may increase,very likely to increase,may increase,very likely to decrease,may decrease,67768c8aaa8ff1239ed6faf7
162,6786286848b9db56ddd22a0d,67791480d1ef92a6bb3cac5e,AWAITING REVIEW,Not Applicable,2025-01-14T09:03:56.616000Z,2025-01-14T09:13:54.724000Z,,2025-01-14T09:13:55.470890Z,599,NOCODE,29,Islam,Yes. Both public and private,English,25,Male,White,United States,United States,United States,English,No,Full-Time,1/14/2025 4:04,1/14/2025 4:08,IP Address,62.164.238.152,100,289,TRUE,1/14/2025 4:08,R_7MWhVSRxieImtaJ,,,,,37.751,-97.822,anonymous,ZH-T,67791480d1ef92a6bb3cac5e,strongly believe,graduate school (postgraduate),Daily or more,Yes,may increase,very likely to increase,may increase,definitely increase,may increase,very likely to increase,definitely increase,definitely increase,very likely to increase,definitely increase,very likely to increase,very likely to increase,remain the same,very likely to increase,may increase,definitely increase,67791480d1ef92a6bb3cac5e
163,6786287492c4cc7704a9e933,67656ef9c75513af9eeaf7eb,AWAITING REVIEW,Not Applicable,2025-01-14T09:04:10.179000Z,2025-01-14T09:13:58.163000Z,,2025-01-14T09:13:59.188660Z,588,NOCODE,51,Islam,Yes. Both public and private,English,21,Male,White,United States,United States,United States,English,No,Full-Time,1/14/2025 4:04,1/14/2025 4:08,IP Address,212.32.103.107,100,239,TRUE,1/14/2025 4:08,R_1yd8tBZR8bq50HN,,,,,37.751,-97.822,anonymous,ZH-T,67656ef9c75513af9eeaf7eb,strongly believe,graduate school (postgraduate),Daily or more,Yes,may increase,very likely to increase,very likely to decrease,very likely to increase,may increase,definitely increase,definitely increase,definitely increase,will definitely increase,definitely increase,definitely increase,very likely to increase,very likely to increase,definitely increase,may increase,very likely to increase,67656ef9c75513af9eeaf7eb
164,678628ec344fe01d6d3fb98f,6712804f78b088e3bc9c7ba5,AWAITING REVIEW,Not Applicable,2025-01-14T09:06:09.356000Z,2025-01-14T09:12:16.344000Z,,2025-01-14T09:12:17.037175Z,367,NOCODE,195,Islam,Yes. Both public and private,"Arabic, English",31,Male,Black,Nigeria,United Kingdom,Nigeria,English,Yes,Part-Time,1/14/2025 4:06,1/14/2025 4:11,IP Address,84.9.113.60,100,326,TRUE,1/14/2025 4:11,R_8245rP3S2oLQkY7,,,,,53.4403,-0.5883,anonymous,ZH-T,6712804f78b088e3bc9c7ba5,strongly believe,undergraduate (college/University),Daily or more,Yes,remain the same,very likely to increase,remain the same,may increase,remain the same,very likely to increase,definitely increase,definitely increase,will definitely increase,definitely increase,definitely increase,very likely to increase,very likely to increase,may increase,remain the same,may increase,6712804f78b088e3bc9c7ba5
165,678628f0637a3363209a7659,677b9011783ede4fb5b52b08,AWAITING REVIEW,Not Applicable,2025-01-14T09:14:41.265000Z,2025-01-14T09:32:17.400000Z,,2025-01-14T09:32:18.596376Z,1057,NOCODE,12,Islam,Yes. Both public and private,English,37,Male,White,United States,United States,United States,English,No,Full-Time,1/14/2025 4:28,1/14/2025 4:32,IP Address,176.46.151.193,100,239,TRUE,1/14/2025 4:32,R_3lrU3YCmdKBJO8s,,,,,37.751,-97.822,anonymous,ZH-T,677b9011783ede4fb5b52b08,strongly believe,graduate school (postgraduate),Daily or more,Yes,may decrease,may increase,very likely to decrease,very likely to increase,very likely to decrease,may increase,very likely to increase,very likely to increase,may increase,very likely to increase,remain the same,remain the same,remain the same,remain the same,very likely to decrease,may increase,677b9011783ede4fb5b52b08
166,6786294fa41e16574625357c,5c64059c9dcb0f0001d6cea2,AWAITING REVIEW,Not Applicable,2025-01-14T09:07:40.862000Z,2025-01-14T09:12:09.632000Z,,2025-01-14T09:12:10.378722Z,269,NOCODE,1483,Islam,Yes. Both public and private,"Malay, French, English",41,Male,Asian,United States,United Kingdom,Malaysia,Malay,No,Unemployed (and job seeking),1/14/2025 4:07,1/14/2025 4:11,IP Address,2.101.111.5,100,245,TRUE,1/14/2025 4:11,R_2pEii6ijUa1GI47,,,,,55.0021,-1.6287,anonymous,ZH-T,5c64059c9dcb0f0001d6cea2,strongly believe,graduate school (postgraduate),Daily or more,Yes,remain the same,may decrease,remain the same,remain the same,remain the same,very likely to increase,definitely increase,definitely increase,may increase,definitely increase,very likely to increase,very likely to increase,remain the same,may increase,may decrease,stay the same,5c64059c9dcb0f0001d6cea2
167,67862960533ad461713fb9b1,67759c441d6e69ab7ba74fb7,AWAITING REVIEW,Not Applicable,2025-01-14T09:13:08.852000Z,2025-01-14T09:29:35.582000Z,,2025-01-14T09:29:36.279437Z,987,NOCODE,25,Islam,Yes. Both public and private,"Bengali, English, Urdu",33,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,1/14/2025 4:13,1/14/2025 4:28,IP Address,92.40.189.138,100,939,TRUE,1/14/2025 4:28,R_2q2D5WwSO04nY6B,,,,,53.7981,-1.7623,anonymous,ZH-T,67759c441d6e69ab7ba74fb7,strongly believe,high school,Daily or more,Yes,very likely to increase,definitely increase,very likely to decrease,definitely increase,very likely to increase,very likely to increase,definitely increase,definitely increase,very likely to increase,definitely increase,definitely increase,definitely increase,very likely to increase,definitely increase,definitely increase,definitely increase,67759c441d6e69ab7ba74fb7
168,678629bfbaa85f9e22fa0853,6739e130f4d51e75dfa82680,AWAITING REVIEW,Not Applicable,2025-01-14T09:10:41.269000Z,2025-01-14T09:17:05.968000Z,,2025-01-14T09:17:06.703637Z,385,NOCODE,275,Islam,Yes. Both public and private,English,32,Female,Mixed,Ghana,United States,United States,English,No,Full-Time,1/14/2025 4:10,1/14/2025 4:16,IP Address,107.180.173.92,100,368,TRUE,1/14/2025 4:16,R_13gkwZ9nHoODczU,,,,,37.751,-97.822,anonymous,ZH-T,6739e130f4d51e75dfa82680,strongly believe,undergraduate (college/University),Daily or more,Yes,may increase,definitely increase,may increase,may increase,may increase,very likely to increase,definitely increase,very likely to increase,will definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,very likely to increase,may increase,may increase,6739e130f4d51e75dfa82680
169,678629c3a934fd722877f2ed,67790cf7fa8c7e17806a7a1a,AWAITING REVIEW,Not Applicable,2025-01-14T09:10:10.451000Z,2025-01-14T09:22:00.680000Z,,2025-01-14T09:22:05.808059Z,711,NOCODE,14,Islam,Yes. Both public and private,English,33,Male,White,United States,United States,United States,English,No,Full-Time,1/14/2025 4:10,1/14/2025 4:16,IP Address,176.46.151.190,100,373,TRUE,1/14/2025 4:16,R_6Bi7CR9wJvPTGRX,,,,,37.751,-97.822,anonymous,ZH-T,67790cf7fa8c7e17806a7a1a,strongly believe,graduate school (postgraduate),Daily or more,Yes,may increase,may increase,may increase,very likely to increase,may increase,very likely to increase,definitely increase,definitely increase,very likely to increase,very likely to increase,very likely to increase,may increase,very likely to increase,very likely to increase,may increase,very likely to increase,67790cf7fa8c7e17806a7a1a
170,678629de16468406c9e67454,673ed175d1ab67f5acdd4b4e,AWAITING REVIEW,Not Applicable,2025-01-14T09:12:04.447000Z,2025-01-14T09:28:51.473000Z,,2025-01-14T09:28:52.111999Z,1008,NOCODE,144,Islam,Yes. Both public and private,English,21,Male,White,United States,United States,United States,English,No,Full-Time,1/14/2025 4:12,1/14/2025 4:23,IP Address,107.180.129.54,100,704,TRUE,1/14/2025 4:23,R_7xXh9LYCers2vFa,,,,,37.751,-97.822,anonymous,ZH-T,673ed175d1ab67f5acdd4b4e,strongly believe,graduate school (postgraduate),Once a week,Yes,remain the same,may increase,remain the same,definitely increase,may decrease,definitely increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,may increase,remain the same,may decrease,very likely to decrease,673ed175d1ab67f5acdd4b4e
171,67862a3c15f6cac1bcf05a3a,6777d1c733ee922bde9204b7,AWAITING REVIEW,Not Applicable,2025-01-14T09:11:50.994000Z,2025-01-14T09:21:42.949000Z,,2025-01-14T09:21:46.755681Z,592,NOCODE,19,Islam,Yes. Both public and private,English,48,Female,Black,Kenya,United States,United States,English,No,Part-Time,1/14/2025 4:11,1/14/2025 4:16,IP Address,89.42.82.76,100,262,TRUE,1/14/2025 4:16,R_30FdI0Hf9kFCmeR,,,,,34.7749,-96.6882,anonymous,ZH-T,6777d1c733ee922bde9204b7,strongly believe,undergraduate (college/University),Once a week,Yes,may increase,may increase,very likely to decrease,very likely to increase,very likely to increase,may increase,remain the same,may decrease,may increase,very likely to increase,remain the same,very likely to increase,remain the same,may increase,remain the same,very likely to increase,6777d1c733ee922bde9204b7
172,67862a3c15f6cac1bcf05a3a,6777d1c733ee922bde9204b7,AWAITING REVIEW,Not Applicable,2025-01-14T09:11:50.994000Z,2025-01-14T09:21:42.949000Z,,2025-01-14T09:21:46.755681Z,592,NOCODE,19,Islam,Yes. Both public and private,English,48,Female,Black,Kenya,United States,United States,English,No,Part-Time,1/14/2025 4:16,1/14/2025 4:21,IP Address,89.42.82.76,100,286,TRUE,1/14/2025 4:21,R_6rHZtK0opslvrTQ,,,,,34.7749,-96.6882,anonymous,ZH-T,6777d1c733ee922bde9204b7,strongly believe,graduate school (postgraduate),Once a week,Yes,very likely to increase,may increase,remain the same,very likely to increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,may increase,may increase,very likely to increase,may increase,very likely to increase,may increase,6777d1c733ee922bde9204b7
173,67862b17f7f9bec26a85d1df,668e9165d55b3b68f850838f,AWAITING REVIEW,Not Applicable,2025-01-14T09:15:10.606000Z,2025-01-14T09:20:23.441000Z,,2025-01-14T09:20:25.331777Z,313,NOCODE,422,Islam,Yes. Both public and private,"Urdu, English",36,Male,Asian,United Kingdom,United Kingdom,Pakistan,Urdu,No,Full-Time,1/14/2025 4:15,1/14/2025 4:19,IP Address,86.5.202.220,100,267,TRUE,1/14/2025 4:19,R_2PtmggpTNkW5XvC,,,,,53.4994,-2.2433,anonymous,ZH-T,668e9165d55b3b68f850838f,strongly believe,graduate school (postgraduate),Daily or more,Yes,remain the same,remain the same,remain the same,may increase,remain the same,remain the same,may increase,may increase,may increase,may increase,remain the same,remain the same,remain the same,remain the same,remain the same,may increase,668e9165d55b3b68f850838f
174,67862b715db86787947b234d,664df148c007a6bdc63cadf0,AWAITING REVIEW,Not Applicable,2025-01-14T09:16:39.231000Z,2025-01-14T09:21:51.232000Z,,2025-01-14T09:21:52.495409Z,313,NOCODE,505,Islam,Yes. Both public and private,"English, Bengali",32,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,1/14/2025 4:16,1/14/2025 4:21,IP Address,81.110.16.128,100,288,TRUE,1/14/2025 4:21,R_87s4vn9Z5v2FDGe,,,,,53.5651,-0.6375,anonymous,ZH-T,664df148c007a6bdc63cadf0,strongly believe,undergraduate (college/University),Daily or more,Yes,may decrease,may increase,may increase,very likely to increase,may increase,very likely to increase,definitely increase,may increase,very likely to increase,definitely increase,remain the same,may decrease,remain the same,may increase,definitely increase,definitely increase,664df148c007a6bdc63cadf0
175,67862b896a0be5b8a8201de0,671d7cf9d5b7ecf82d52f51e,AWAITING REVIEW,Not Applicable,2025-01-14T09:17:02.151000Z,2025-01-14T09:23:14.955000Z,,2025-01-14T09:23:15.687833Z,373,NOCODE,23,Islam,Yes. Both public and private,"Bengali, English",24,Female,Asian,Bangladesh,United Kingdom,Bangladesh,Bengali,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",1/14/2025 4:17,1/14/2025 4:22,IP Address,80.45.79.12,100,352,TRUE,1/14/2025 4:22,R_2dozvOmtronrtOF,,,,,53.5095,-2.5876,anonymous,ZH-T,671d7cf9d5b7ecf82d52f51e,strongly believe,undergraduate (college/University),Daily or more,Yes,may increase,very likely to increase,remain the same,definitely increase,remain the same,very likely to increase,definitely increase,definitely increase,will definitely increase,definitely increase,definitely increase,definitely increase,remain the same,may increase,remain the same,very likely to increase,671d7cf9d5b7ecf82d52f51e
176,67862baeb038e4014e88422c,65ff850ad8ac7b0e4cf9ec57,AWAITING REVIEW,Not Applicable,2025-01-14T09:17:34.514000Z,2025-01-14T09:26:36.602000Z,,2025-01-14T09:26:37.265966Z,543,NOCODE,104,Islam,Yes. Both public and private,English,27,Female,Asian,United Arab Emirates,United Arab Emirates,Bangladesh,Bengali,No,Part-Time,1/14/2025 4:17,1/14/2025 4:26,IP Address,2.49.237.69,100,502,TRUE,1/14/2025 4:26,R_4MKYVgUJMrDytnx,,,,,25.0731,55.298,anonymous,ZH-T,65ff850ad8ac7b0e4cf9ec57,strongly believe,vocational/technical school,Daily or more,Yes,remain the same,remain the same,remain the same,very likely to increase,remain the same,may increase,may increase,very likely to increase,may increase,remain the same,remain the same,may decrease,remain the same,remain the same,remain the same,may increase,65ff850ad8ac7b0e4cf9ec57
177,67862c1c1a61be34999379cc,5e8f8c171bd6f70ea39197d9,AWAITING REVIEW,Not Applicable,2025-01-14T09:19:32.205000Z,2025-01-14T09:40:51.899000Z,,2025-01-14T09:40:52.511847Z,1280,NOCODE,662,Islam,Yes. Both public and private,"English, Hindi, Urdu",25,Female,Asian,United Kingdom,United Kingdom,United Kingdom,Hindi,No,Full-Time,1/14/2025 4:19,1/14/2025 4:28,IP Address,82.132.220.250,100,543,TRUE,1/14/2025 4:28,R_8PTOxVVjPXKr3LM,,,,,51.3488,-0.0321,anonymous,ZH-T,5e8f8c171bd6f70ea39197d9,strongly believe,undergraduate (college/University),Daily or more,Yes,may increase,very likely to increase,may increase,may increase,may decrease,remain the same,very likely to increase,definitely increase,may increase,very likely to increase,very likely to increase,very likely to increase,remain the same,definitely increase,may increase,very likely to increase,5e8f8c171bd6f70ea39197d9
178,67862c1c1a61be34999379cc,5e8f8c171bd6f70ea39197d9,AWAITING REVIEW,Not Applicable,2025-01-14T09:19:32.205000Z,2025-01-14T09:40:51.899000Z,,2025-01-14T09:40:52.511847Z,1280,NOCODE,662,Islam,Yes. Both public and private,"English, Hindi, Urdu",25,Female,Asian,United Kingdom,United Kingdom,United Kingdom,Hindi,No,Full-Time,1/14/2025 4:34,1/14/2025 4:40,IP Address,82.132.212.42,100,349,TRUE,1/14/2025 4:40,R_2S79bxh28miKwSi,,,,,51.3488,-0.0321,anonymous,ZH-T,5e8f8c171bd6f70ea39197d9,strongly believe,undergraduate (college/University),Daily or more,Yes,may increase,very likely to increase,may increase,very likely to increase,may increase,may increase,definitely increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,may increase,may increase,may increase,very likely to increase,5e8f8c171bd6f70ea39197d9
179,67862c4c1dd8ff9c25ff0d59,65d0e8cbcf2bb0e35ac11e8a,AWAITING REVIEW,Not Applicable,2025-01-14T09:20:30.056000Z,2025-01-14T09:28:47.396000Z,,2025-01-14T09:28:48.062670Z,498,NOCODE,97,Islam,Yes. Both public and private,"Afrikaans, English",43,Female,Mixed,South Africa,South Africa,South Africa,English,No,Full-Time,1/14/2025 4:20,1/14/2025 4:28,IP Address,41.112.168.65,100,437,TRUE,1/14/2025 4:28,R_2pPX5XrzrXxv00z,,,,,-26.0964,27.991,anonymous,ZH-T,65d0e8cbcf2bb0e35ac11e8a,strongly believe,high school,Daily or more,Yes,may decrease,may decrease,may decrease,may decrease,may decrease,may decrease,may increase,may increase,may increase,may increase,may increase,very likely to increase,may increase,may increase,may decrease,may decrease,65d0e8cbcf2bb0e35ac11e8a
180,67862c639a630faaab6eaa36,677da6635a4389f3f9a184ac,AWAITING REVIEW,Not Applicable,2025-01-14T09:20:35.188000Z,2025-01-14T09:29:43.764000Z,,2025-01-14T09:29:44.388200Z,549,NOCODE,47,Islam,Yes. Both public and private,English,33,Female,Black,United States,United States,United States,English,No,Full-Time,1/14/2025 4:20,1/14/2025 4:29,IP Address,68.80.192.236,100,510,TRUE,1/14/2025 4:29,R_1zV8LuRU9YoNk6l,,,,,39.7356,-75.5516,anonymous,ZH-T,677da6635a4389f3f9a184ac,strongly believe,graduate school (postgraduate),Daily or more,Yes,remain the same,remain the same,remain the same,definitely increase,remain the same,may increase,definitely increase,very likely to increase,will definitely increase,definitely increase,very likely to increase,very likely to increase,definitely increase,very likely to increase,remain the same,stay the same,677da6635a4389f3f9a184ac
181,67862c6a470ad82a52012f4b,6716aaa1b863fdf712abf880,AWAITING REVIEW,Not Applicable,2025-01-14T09:21:09.805000Z,2025-01-14T09:26:11.930000Z,,2025-01-14T09:26:12.668459Z,303,NOCODE,65,Islam,Yes. Both public and private,English,28,Male,Black,Nigeria,Spain,Nigeria,English,No,Due to start a new job within the next month,1/14/2025 4:21,1/14/2025 4:25,IP Address,85.152.0.68,100,273,TRUE,1/14/2025 4:25,R_8w7DFV5tlimbuju,,,,,43.3617,-5.8497,anonymous,ZH-T,6716aaa1b863fdf712abf880,strongly believe,undergraduate (college/University),Daily or more,Yes,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,will definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,6716aaa1b863fdf712abf880
182,67862c7bc56b5e48a94b792c,6772ab7969901552211f06ed,AWAITING REVIEW,Not Applicable,2025-01-14T09:20:59.991000Z,2025-01-14T09:28:46.737000Z,,2025-01-14T09:28:47.395423Z,467,NOCODE,26,Islam,Yes. Both public and private,English,26,Male,Black,Ghana,United States,United States,English,Yes,Full-Time,1/14/2025 4:21,1/14/2025 4:28,IP Address,107.180.172.177,100,426,TRUE,1/14/2025 4:28,R_5IQQiCpe73wM2Cf,,,,,37.751,-97.822,anonymous,ZH-T,6772ab7969901552211f06ed,strongly believe,undergraduate (college/University),Daily or more,Yes,may decrease,remain the same,remain the same,remain the same,remain the same,remain the same,may increase,remain the same,remain the same,remain the same,may increase,may increase,very likely to increase,may increase,remain the same,stay the same,6772ab7969901552211f06ed
183,67862cacf4b19039b0a09ad3,612241f2e121c7af36f3b6e0,AWAITING REVIEW,Not Applicable,2025-01-14T09:22:29.916000Z,2025-01-14T09:30:47.180000Z,,2025-01-14T09:30:47.879511Z,498,NOCODE,1851,Islam,Yes. Both public and private,"English, Hindi, Urdu, Punjabi",42,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,1/14/2025 4:22,1/14/2025 4:30,IP Address,78.148.81.41,100,474,TRUE,1/14/2025 4:30,R_2OqmlPNI136hBSS,,,,,52.4867,-1.8989,anonymous,ZH-T,612241f2e121c7af36f3b6e0,strongly believe,undergraduate (college/University),Daily or more,Yes,remain the same,very likely to increase,remain the same,may increase,remain the same,very likely to increase,definitely increase,very likely to increase,will definitely increase,definitely increase,definitely increase,definitely increase,very likely to increase,definitely increase,very likely to increase,definitely increase,612241f2e121c7af36f3b6e0
184,67862ce205f2756a656c6f0b,676b15543b3bed3cc2dea1e5,AWAITING REVIEW,Not Applicable,2025-01-14T09:22:57.706000Z,2025-01-14T09:33:38.218000Z,,2025-01-14T09:33:39.608353Z,641,NOCODE,26,Islam,Yes. Both public and private,English,23,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time,1/14/2025 4:23,1/14/2025 4:32,IP Address,90.199.158.37,100,573,TRUE,1/14/2025 4:32,R_2AEoGpjCwtWG1sl,,,,,53.4702,-2.2305,anonymous,ZH-T,676b15543b3bed3cc2dea1e5,strongly believe,undergraduate (college/University),Daily or more,Yes,very likely to increase,definitely increase,remain the same,definitely increase,remain the same,definitely increase,definitely increase,definitely increase,will definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,may increase,definitely increase,676b15543b3bed3cc2dea1e5
